"Name","Area (ABD) (�m�)","Area (Filled) (�m�)","Aspect Ratio","Average Blue","Average Green","Average Red","Biovolume (Cylinder) (�m�)","Biovolume (P. Spheroid) (�m�)","Biovolume (Sphere) (�m�)","Calibration Factor","Calibration Image","Capture ID","Capture X (px)","Capture Y (px)","Ch1 Area","Ch1 Peak","Ch1 Width","Ch2 Area","Ch2 Peak","Ch2 Width","Ch2/Ch1 Ratio","Circle Fit","Circularity","Circularity (Hu)","Compactness","Convex Perimeter (�m)","Convexity","Date","Diameter (ABD) (�m)","Diameter (ESD) (�m)","Diameter (FD) (�m)","Edge Gradient","Elapsed Time (s)","Elongation","Feret Angle Max (�)","Feret Angle Min (�)","Fiber Curl","Fiber Straightness","Filter Score","Geodesic Aspect Ratio","Geodesic Length (�m)","Geodesic Thickness (�m)","Group ID","Image Height (px)","Image Width (px)","Intensity","Length (�m)","Particles Per Chain","Perimeter (�m)","Ratio Blue/Green","Ratio Red/Blue","Ratio Red/Green","Roughness","Sigma Intensity","Source Image","Sphere Complement (�m�)","Sphere Count","Sphere Unknown (�m�)","Sphere Volume (�m�)","Sqrt Circularity","Sum Intensity","Symmetry","Time","Timestamp","Transparency","UUID","Volume (ABD) (�m�)","Volume (ESD) (�m�)","Width (�m)"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4411.09","4411.09","0.88","0.00","0.00","0.00","285622.10","209855.34","220385.14","1.83","9.00","9.00","539.00","486.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.80","0.84","0.98","1.19","259.04","1.00","2024-10-30 11:34:23","74.94","78.66","74.94","222.55","4.36","1.00","55.00","-75.00","0.00","1.24","0.00","1.00","71.38","71.38","9","57.00","56.00","27.10","88.83","1.00","285.51","0.00","0.00","0.00","1.10","39.34","51826","0.00","0.00","0.00","0.00","0.92","43896.00","0.78","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","74625A5F96D411EF937150EBF6EE7050","220385.14","254807.08","72.35"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1486.78","1486.78","0.96","0.00","0.00","0.00","57301.95","42188.78","43125.34","1.83","10.00","10.00","213.00","296.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.06","152.09","1.00","2024-10-30 11:34:23","43.51","44.42","43.51","167.47","4.44","1.00","35.00","0.00","0.00","1.12","0.00","1.00","41.79","41.79","10","39.00","38.00","48.92","46.71","1.00","167.14","0.00","0.00","0.00","1.10","43.72","51827","0.00","0.00","0.00","0.00","0.97","30670.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74625C6396D411EF937150EBF6EE7050","43125.34","45880.25","43.04"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4332.54","4332.54","0.95","0.00","0.00","0.00","261148.86","208974.75","214524.97","1.83","11.00","11.00","469.00","1179.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.88","1.00","1.14","251.66","1.00","2024-10-30 11:34:23","74.27","76.37","74.27","212.35","4.69","1.00","-85.00","0.00","0.00","1.15","0.00","1.00","69.28","69.28","11","57.00","54.00","28.39","79.67","1.00","277.11","0.00","0.00","0.00","1.10","36.15","51828","0.00","0.00","0.00","0.00","0.94","45256.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74625E5F96D411EF937150EBF6EE7050","214524.97","233198.15","72.35"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4235.97","4235.97","0.88","0.00","0.00","0.00","264193.96","193617.36","207392.27","1.83","12.00","12.00","780.00","490.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.85","0.85","0.99","1.18","250.26","1.00","2024-10-30 11:34:23","73.44","75.81","73.44","224.31","4.94","1.00","10.00","-90.00","0.00","1.20","0.00","1.00","69.55","69.55","12","52.00","59.00","26.65","83.34","1.00","278.19","0.00","0.00","0.00","1.11","38.76","51829","0.00","0.00","0.00","0.00","0.92","41624.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","7462614796D411EF937150EBF6EE7050","207392.27","228108.69","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2603.03","2603.03","0.71","0.00","0.00","0.00","131035.95","82743.03","99903.65","1.83","13.00","13.00","333.00","665.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.71","0.88","0.93","1.13","202.96","1.00","2024-10-30 11:34:23","57.57","60.80","57.57","156.82","5.28","1.00","65.00","-30.00","0.00","1.31","0.00","1.00","55.05","55.05","13","50.00","45.00","44.36","72.35","1.00","220.20","0.00","0.00","0.00","1.08","43.40","51830","0.00","0.00","0.00","0.00","0.94","44980.00","0.84","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","7462645C96D411EF937150EBF6EE7050","99903.65","117675.69","46.71"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1873.92","1873.92","1.00","0.00","0.00","0.00","77486.53","60981.54","61022.68","1.83","14.00","14.00","314.00","249.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","168.71","1.00","2024-10-30 11:34:23","48.85","49.76","48.85","236.55","5.44","1.00","-90.00","0.00","0.00","1.09","0.00","1.00","46.21","46.21","14","42.00","41.00","32.90","50.37","1.00","184.83","0.00","0.00","0.00","1.10","39.79","51831","0.00","0.00","0.00","0.00","0.97","25100.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462666196D411EF937150EBF6EE7050","61022.68","64505.92","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2992.09","2992.09","0.77","0.00","0.00","0.00","148683.55","105561.63","123119.21","1.83","15.00","15.00","439.00","1193.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.78","0.92","0.96","1.09","212.76","1.00","2024-10-30 11:34:23","61.72","64.00","61.72","213.82","5.44","1.00","10.00","-90.00","0.00","1.29","0.00","1.00","57.42","57.42","15","44.00","53.00","31.10","74.18","1.00","229.68","0.00","0.00","0.00","1.08","35.21","51831","0.00","0.00","0.00","0.00","0.96","35640.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7462686696D411EF937150EBF6EE7050","123119.21","137285.59","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1971.70","1971.70","0.95","0.00","0.00","0.00","82185.63","63960.39","65860.31","1.83","16.00","16.00","283.00","1436.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.95","1.00","1.06","172.64","1.00","2024-10-30 11:34:23","50.10","51.13","50.10","160.61","6.19","1.00","-80.00","0.00","0.00","1.15","0.00","1.00","47.12","47.12","16","43.00","41.00","41.08","54.03","1.00","188.49","0.00","0.00","0.00","1.09","39.42","51832","0.00","0.00","0.00","0.00","0.97","32738.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74626A6196D411EF937150EBF6EE7050","65860.31","69997.29","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2471.18","2471.18","0.96","0.00","0.00","0.00","114118.06","90486.95","92410.42","1.83","17.00","17.00","537.00","843.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.92","1.00","1.08","192.09","1.00","2024-10-30 11:34:23","56.09","57.54","56.09","159.75","6.69","1.00","5.00","-70.00","0.00","1.13","0.00","1.00","52.57","52.57","17","46.00","46.00","43.61","59.53","1.00","210.29","0.00","0.00","0.00","1.09","42.71","51833","0.00","0.00","0.00","0.00","0.96","42261.00","0.93","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74626C5D96D411EF937150EBF6EE7050","92410.42","99763.31","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4877.69","4877.69","0.96","0.00","0.00","0.00","288297.95","251387.44","256262.73","1.83","18.00","18.00","544.00","517.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.94","0.91","1.00","1.10","265.54","1.00","2024-10-30 11:34:23","78.81","80.64","78.81","247.81","6.78","1.00","15.00","-90.00","0.00","1.19","0.00","1.00","71.60","71.60","18","56.00","59.00","21.95","85.17","1.00","286.40","0.00","0.00","0.00","1.08","32.32","51834","0.00","0.00","0.00","0.00","0.95","38937.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74626E6696D411EF937150EBF6EE7050","256262.73","274581.22","76.01"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1856.71","1856.71","0.97","0.00","0.00","0.00","74274.20","59150.89","60183.64","1.83","19.00","19.00","709.00","965.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.96","1.00","1.04","167.76","1.00","2024-10-30 11:34:23","48.62","49.66","48.62","214.51","6.78","1.00","-15.00","0.00","0.00","1.15","0.00","1.00","45.56","45.56","19","41.00","41.00","36.66","52.20","1.00","182.24","0.00","0.00","0.00","1.09","39.83","51834","0.00","0.00","0.00","0.00","0.98","27754.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462706E96D411EF937150EBF6EE7050","60183.64","64110.99","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3766.82","3766.82","0.98","0.00","0.00","0.00","194122.23","172013.57","173910.71","1.83","20.00","20.00","532.00","1259.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.94","1.00","1.06","233.05","1.00","2024-10-30 11:34:23","69.25","70.31","69.25","210.92","6.78","1.00","-70.00","0.00","0.00","1.15","0.00","1.00","62.76","62.76","20","52.00","52.00","29.22","72.35","1.00","251.03","0.00","0.00","0.00","1.08","34.79","51834","0.00","0.00","0.00","0.00","0.97","41078.00","0.96","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462726996D411EF937150EBF6EE7050","173910.71","182014.99","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4317.44","4317.44","0.99","0.00","0.00","0.00","235274.26","211666.06","213404.66","1.83","21.00","21.00","435.00","623.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.94","1.00","1.07","248.52","1.00","2024-10-30 11:34:23","74.14","75.35","74.14","246.42","7.44","1.00","-85.00","0.00","0.00","1.14","0.00","1.00","66.91","66.91","21","55.00","55.00","23.49","76.01","1.00","267.64","0.00","0.00","0.00","1.08","33.11","51835","0.00","0.00","0.00","0.00","0.97","37331.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462746996D411EF937150EBF6EE7050","213404.66","224000.09","74.18"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","1928.52","1928.52","0.94","0.00","0.00","0.00","89765.08","62223.21","63708.74","1.83","22.00","22.00","708.00","443.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.87","0.99","1.14","175.19","1.00","2024-10-30 11:34:23","49.55","51.74","49.55","230.98","7.61","1.00","5.00","-90.00","0.00","1.19","0.00","1.00","48.53","48.53","22","41.00","45.00","33.52","57.70","1.00","194.12","0.00","0.00","0.00","1.11","40.08","51836","0.00","0.00","0.00","0.00","0.94","26213.00","0.86","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7462766C96D411EF937150EBF6EE7050","63708.74","72534.71","48.54"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3205.61","3205.61","0.99","0.00","0.00","0.00","161161.95","136266.98","136530.63","1.83","23.00","23.00","325.00","953.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.92","1.00","1.08","217.06","1.00","2024-10-30 11:34:23","63.89","65.02","63.89","227.85","7.78","1.00","5.00","-90.00","0.00","1.13","0.00","1.00","58.98","58.98","23","49.00","50.00","29.25","66.85","1.00","235.93","0.00","0.00","0.00","1.09","36.53","51837","0.00","0.00","0.00","0.00","0.96","35628.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462787496D411EF937150EBF6EE7050","136530.63","143938.04","63.19"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2929.98","2929.98","0.95","0.00","0.00","0.00","142867.47","116420.34","119305.47","1.83","24.00","24.00","309.00","466.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.91","0.92","1.00","1.08","208.89","1.00","2024-10-30 11:34:23","61.08","62.68","61.08","239.88","7.86","1.00","-65.00","0.00","0.00","1.18","0.00","1.00","56.66","56.66","24","48.00","47.00","28.20","66.85","1.00","226.64","0.00","0.00","0.00","1.08","37.36","51838","0.00","0.00","0.00","0.00","0.96","31723.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74627A7796D411EF937150EBF6EE7050","119305.47","128948.16","59.53"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3378.21","3378.21","0.94","0.00","0.00","0.00","202745.21","148983.40","147704.62","1.83","25.00","25.00","607.00","1116.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.81","0.83","0.97","1.21","230.02","1.00","2024-10-30 11:34:23","65.58","69.45","65.58","167.78","8.19","1.00","55.00","40.00","0.00","1.14","0.00","1.00","63.67","63.67","25","52.00","52.00","38.05","72.35","1.00","254.69","0.00","0.00","0.00","1.11","41.02","51839","0.00","0.00","0.00","0.00","0.91","48547.00","0.77","2024-10-30 11:34:23","2024-10-30 11:34:23","0.06","74627C6A96D411EF937150EBF6EE7050","147704.62","175380.37","66.85"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3901.86","3901.86","0.89","0.00","0.00","0.00","219165.01","172085.23","183345.66","1.83","26.00","26.00","827.00","1790.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.90","0.90","0.99","1.12","239.64","1.00","2024-10-30 11:34:23","70.48","72.50","70.48","129.43","8.19","1.00","-75.00","10.00","0.00","1.22","0.00","1.00","65.35","65.35","26","55.00","52.00","46.69","79.67","1.00","261.39","0.00","0.00","0.00","1.09","44.82","51839","0.00","0.00","0.00","0.00","0.95","67749.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","74627E7D96D411EF937150EBF6EE7050","183345.66","199538.92","66.85"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4871.62","4871.62","0.99","0.00","0.00","0.00","288297.95","254817.91","255784.20","1.83","27.00","27.00","470.00","678.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.97","0.91","1.00","1.10","263.99","1.00","2024-10-30 11:34:23","78.76","80.13","78.76","242.76","8.53","1.00","-25.00","-90.00","0.00","1.16","0.00","1.00","71.60","71.60","27","57.00","58.00","22.82","83.34","1.00","286.40","0.00","0.00","0.00","1.08","32.71","51840","0.00","0.00","0.00","0.00","0.95","40436.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462807996D411EF937150EBF6EE7050","255784.20","269416.82","77.84"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2705.86","2705.86","0.97","0.00","0.00","0.00","153771.01","104325.34","105882.00","1.83","28.00","28.00","217.00","566.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.82","1.00","1.22","204.27","1.00","2024-10-30 11:34:23","58.70","61.21","58.70","225.52","8.61","1.00","5.00","-70.00","0.00","1.12","0.00","1.00","58.07","58.07","28","47.00","49.00","30.16","65.02","1.00","232.27","0.00","0.00","0.00","1.14","38.08","51841","0.00","0.00","0.00","0.00","0.91","31643.00","0.85","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7462835096D411EF937150EBF6EE7050","105882.00","120054.90","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2339.79","2339.79","0.84","0.00","0.00","0.00","105203.25","76634.59","85139.03","1.83","29.00","29.00","751.00","1866.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.86","0.93","0.98","1.08","187.89","1.00","2024-10-30 11:34:23","54.58","55.97","54.58","121.94","8.78","1.00","-80.00","0.00","0.00","1.20","0.00","1.00","51.17","51.17","29","47.00","42.00","57.45","61.36","1.00","204.66","0.00","0.00","0.00","1.09","45.78","51842","0.00","0.00","0.00","0.00","0.96","53080.00","0.95","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","7462854F96D411EF937150EBF6EE7050","85139.03","91782.75","50.37"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3482.61","3482.61","0.94","0.00","0.00","0.00","214267.34","151001.41","154603.99","1.83","30.00","30.00","246.00","768.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.82","0.99","1.22","230.36","1.00","2024-10-30 11:34:23","66.59","69.55","66.59","187.54","8.94","1.00","-20.00","-90.00","0.00","1.14","0.00","1.00","64.86","64.86","30","50.00","54.00","33.40","74.18","1.00","259.43","0.00","0.00","0.00","1.13","44.87","51843","0.00","0.00","0.00","0.00","0.91","43781.00","0.84","2024-10-30 11:34:23","2024-10-30 11:34:23","0.04","7462875896D411EF937150EBF6EE7050","154603.99","176152.40","65.02"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4374.83","4374.83","0.88","0.00","0.00","0.00","277918.65","208439.01","217673.25","1.83","31.00","31.00","731.00","590.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.81","0.85","0.98","1.18","259.11","1.00","2024-10-30 11:34:23","74.63","78.81","74.63","237.36","9.53","1.00","-50.00","0.00","0.00","1.28","0.00","1.00","70.73","70.73","31","57.00","54.00","24.82","90.66","1.00","282.92","0.00","0.00","0.00","1.09","35.11","51844","0.00","0.00","0.00","0.00","0.92","39914.00","0.83","2024-10-30 11:34:23","2024-10-30 11:34:23","0.05","74628AC096D411EF937150EBF6EE7050","217673.25","256293.31","72.35"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2711.75","2711.75","0.94","0.00","0.00","0.00","133292.79","102628.21","106227.54","1.83","32.00","32.00","807.00","640.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.90","1.00","1.11","201.51","1.00","2024-10-30 11:34:23","58.76","60.24","58.76","183.00","9.53","1.00","-40.00","-90.00","0.00","1.14","0.00","1.00","55.37","55.37","32","45.00","48.00","34.51","63.19","1.00","221.46","0.00","0.00","0.00","1.10","48.11","51844","0.00","0.00","0.00","0.00","0.95","36266.00","0.90","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74628DD796D411EF937150EBF6EE7050","106227.54","114455.89","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4296.31","4296.31","0.96","0.00","0.00","0.00","255129.06","207377.30","211839.84","1.83","33.00","33.00","824.00","1379.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.88","1.00","1.13","249.36","1.00","2024-10-30 11:34:23","73.96","75.55","73.96","164.46","9.78","1.00","10.00","25.00","0.00","1.13","0.00","1.00","68.74","68.74","33","55.00","56.00","33.52","77.84","1.00","274.97","0.00","0.00","0.00","1.10","40.32","51845","0.00","0.00","0.00","0.00","0.94","53032.00","0.88","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74628FD496D411EF937150EBF6EE7050","211839.84","225819.99","72.35"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2711.75","2711.75","0.89","0.00","0.00","0.00","132161.16","99713.36","106227.54","1.83","34.00","34.00","503.00","1741.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.89","0.91","0.99","1.10","201.34","1.00","2024-10-30 11:34:23","58.76","60.29","58.76","141.62","9.94","1.00","-85.00","20.00","0.00","1.14","0.00","1.00","55.21","55.21","34","48.00","46.00","43.70","63.19","1.00","220.83","0.00","0.00","0.00","1.10","40.66","51846","0.00","0.00","0.00","0.00","0.95","45933.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746291D696D411EF937150EBF6EE7050","106227.54","114746.14","55.86"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2436.10","2436.10","0.96","0.00","0.00","0.00","116910.50","88701.35","90449.48","1.83","35.00","35.00","848.00","476.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.92","0.90","1.00","1.11","191.72","1.00","2024-10-30 11:34:23","55.69","57.34","55.69","163.04","10.69","1.00","5.00","75.00","0.00","1.12","0.00","1.00","53.00","53.00","35","45.00","46.00","40.36","59.53","1.00","211.99","0.00","0.00","0.00","1.11","52.63","51847","0.00","0.00","0.00","0.00","0.95","38627.00","0.89","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746293CC96D411EF937150EBF6EE7050","90449.48","98708.55","54.03"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3883.84","3883.84","0.95","0.00","0.00","0.00","208994.25","176800.00","182077.07","1.83","36.00","36.00","537.00","1608.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.92","1.00","1.09","237.72","1.00","2024-10-30 11:34:23","70.32","72.09","70.32","161.37","11.28","1.00","-60.00","20.00","0.00","1.18","0.00","1.00","64.32","64.32","36","53.00","53.00","35.14","76.01","1.00","257.28","0.00","0.00","0.00","1.08","38.24","51848","0.00","0.00","0.00","0.00","0.96","50781.00","0.91","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746295C896D411EF937150EBF6EE7050","182077.07","196197.10","68.69"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","740.14","740.14","0.99","0.00","0.00","0.00","23648.30","15026.47","15147.30","1.83","37.00","37.00","254.00","505.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.97","1.00","1.03","111.44","1.00","2024-10-30 11:34:23","30.70","31.70","30.70","200.71","11.36","1.00","0.00","-90.00","0.00","1.03","0.00","1.00","31.11","31.11","37","31.00","32.00","50.69","32.05","1.00","124.44","0.00","0.00","0.00","1.12","44.15","51849","0.00","0.00","0.00","0.00","0.98","17995.00","0.92","2024-10-30 11:34:23","2024-10-30 11:34:23","0.03","746297BE96D411EF937150EBF6EE7050","15147.30","16674.28","30.22"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","2738.23","2738.23","0.98","0.00","0.00","0.00","128345.82","106614.69","107787.67","1.83","38.00","38.00","763.00","516.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.95","0.93","1.00","1.07","201.42","1.00","2024-10-30 11:34:23","59.05","60.39","59.05","149.24","11.36","1.00","-20.00","-70.00","0.00","1.16","0.00","1.00","54.67","54.67","38","47.00","47.00","42.83","63.19","1.00","218.69","0.00","0.00","0.00","1.09","43.40","51849","0.00","0.00","0.00","0.00","0.97","45396.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","746299C596D411EF937150EBF6EE7050","107787.67","115328.11","57.70"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","4414.11","4414.11","0.98","0.00","0.00","0.00","256368.12","218583.00","220611.69","1.83","39.00","39.00","596.00","873.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.96","0.90","1.00","1.11","253.22","1.00","2024-10-30 11:34:23","74.97","76.77","74.97","237.59","11.36","1.00","-70.00","-90.00","0.00","1.16","0.00","1.00","68.85","68.85","39","55.00","57.00","25.83","79.67","1.00","275.41","0.00","0.00","0.00","1.09","33.81","51849","0.00","0.00","0.00","0.00","0.95","41877.00","0.94","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74629BC596D411EF937150EBF6EE7050","220611.69","236946.74","74.18"
"2024-10-30 P2328 Group 1 Rev 2 R02 PP1","3196.70","3196.70","0.96","0.00","0.00","0.00","172966.04","133173.48","135961.57","1.83","40.00","40.00","656.00","1455.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.88","1.00","1.14","217.34","1.00","2024-10-30 11:34:23","63.80","65.33","63.80","169.79","11.44","1.00","-85.00","0.00","0.00","1.14","0.00","1.00","60.39","60.39","40","51.00","49.00","35.88","68.69","1.00","241.56","0.00","0.00","0.00","1.11","39.40","51850","0.00","0.00","0.00","0.00","0.94","43592.00","0.89","2024-10-30 11:34:23","2024-10-30 11:34:23","0.02","74629DBF96D411EF937150EBF6EE7050","135961.57","145974.87","63.19"
